Label,Tweet
0,"Juni 2013, Dir IMF rilis laporan yg nyatakan kegagalan kebijakan austerity di Yunani. ""Kepercayaan pasar tdk pulih, sistem perbankan kehilangan 30% simpanan &amp; dampak resesi lbh dlm lg dg angka pengangguran meroket""; ; sblmnya, Argentina jg gagal"
0,"USER USER Sy sendiri berpendapat, tak semua manusia sempurna. Ada yg dilahirkan cacat, ada yg terencat dan seperti keadaan LGBT mereka ada masalah secara batin. Alhamdulillah kerana kita ada agama , kita tau kenapa kita tak boleh nak"
1,"Dear Malaysia #TorTorPunyaIndonesia this dance belongs to INDONESIA, NOT YOURS, it's reasonable to say that ur country #MalaysiaMiskinBudaya"
0,USER Adam-Hawa kali. Kalo Hawa-Hawa mah lesbi.'
1,RT USER: Banyak tulisan yang lebih parah dari dandhy laksono masih keliaran dan masuk tivi pulak malah membakar sekolah segala...mikir
0,"We each can have our opinions about the sin of homosexuality, but to go judging someone else, when we are sinners ourself, spreading hate comments, tu bukan munafik ke namanya?"
1,Kapan ya Djarot lengser? Gak sabar lihat kemampuan Anies - Sandi ngelola Jakarta... :)
1,USER i hate u. U suck.. #MalaysiaMiskinBudaya MALAYSUCKS.. #TortorpunyaIndonesia
0,WHAT THE HELL IS THIS? #PrabowoGila
0,"Moeldoko for President of The Republic of Indonesia!

Puan for Speaker of People's Consultative Assembly of the Republic of Indonesia!

(Biar gak berasa khilafah aja)

#2019GantiPresiden 2 KALI!"
0,learned from the best goblok in this bird app
1,"To those fucking Bangsat driver , Dont think u too clever .  U are a very stupid , idiot , and paria people ..  oOo .
Fuck You
U working like paria .. Pui .....,,,,"
0,Mlempemm... Maaf tenggorokannya lagi kering ÃƒÂ°???ÃƒÂ°???ÃƒÂ°???ÃƒÂ°???ÃƒÂ°???
1,"USER USER USER Tangkap dan langsung bebaskan, krn dia sedang melucu......najis'"
0,URL &lt;-download #bokep video mahasiswi pecah perawan oleh dosen gila #ngentot'
1,Dibilang komunis sekaligus dibilang antek Amerika. Penganut bumi datar kayak ga pernah nonton TV (apalagi baca) bahwa korut musuhan sama US
0,"USER USER Jilbab gak wajib mas, yg wajib itu menutup aurat. Jilbab gak masuk rukun iman dan rukun islam. Kayaknya anda deh yg terlalu menuhankan jilbab, hidup kok cuma seputaran sepotong kain \xf0\x9f\x98\x85\xf0\x9f\x98\x82 kalau cuma jilbab,"
0,"USER ayahku tsundere, dingin, jarang omongan canggung gt sama orang asing, tapi kadang receh, dan ga pelit wkwk aku minta apa aja langsung dibeliin saat itu juga beda sama mama yg harus nabung dulu lah.\n\n[baru sampai di madrid jam 2 siang, ja"
1,"SBY, cut the crap. Nobody believes your bullshits anymore. At least, I don't. Your statements will only worsen things."
0,"USER Gw merasa bego lu jwb begitu mulu --""'"
0,Wakil Sekjen USER USER mengaku kaget dg munculnya deklarasi relawan yg mendukung mantan Panglima TNI USER dan Ketum PKB USER maju dalam Pemilihan Presiden (Pilpres) 2019.; #PKBnomorSATU #CakIminTheNextWapres
0,"Fuck instagram close friends feature. Gapunya gue close friends bangsat,,,,"
0,"Semakin seru, keika US menaikan 10% biaya tarif untuk produk tambahan mereka ke China yg bernilai 500 Miliar USD. Ketika publik dan parlemen US menyutujui ini, kita bisa liat apakah China bisa membalas atau bahkan hanya keteteran. Tapi ujung2nya Indonesi"
1,"How about more than 600 KPPS chief ""dead"" sir? Can u just say anything ? Beside tweeting this bullshit? Oh yea, feel free to press the translate button if you didn't understand this tweet. Cheers."
1,"Bro USER, ente sebut 'Kitab Suci' fiksi berarti semua agama bkn dari wahyu. Pernyataan spt ini mutlak scr harfiah dan filosofis melanggar keyakinan umat beragama, konstitusi dan norma agama, ente ini penista semua agama yg paling kotor! #AtheisDete"
0,Presiden Jokowi: Saya Optimis Indonesia Semakin Cerah
1,RT USER Tdk cocok jd calon presiden nya jkw .cocok untuk prabowo
1,RT USER Bubarkan DPR asli negara tetap berjalan
0,"Warga Baduy setelah selesai memperingati tradisi Seba di Pendopo Pemkab Lebak akan dilanjutkan kembali bertemu dengan Gubernur Banten Wahidin Halim hari ini, Sabtu (21/4) #SebaBaduy2018; ; An"
1,"fuck the police comin straight from the underground ayo mata matai aku bangsat,,,,"
0,USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Lebih teruk daripada Ya
0,"Kalau dulu knl bertahun2 pon still X berani nk ckp ""I love you"" Walaupon dua2 dah saling suka. Kalau sekarang hmm baru knl 2 hari tu pon kat wechat dah blh ajak tido dan seangkatan dengannya. Woww ini lah budaya paling kotor zaman sekarang ni. Jijik bodo"
1,USER Sesama bani bahlul mrmang ngumpulnya sama\xf0\x9f\x98\x82 #pekok'
1,Fahri Hamzah: Kalau Saya Jadi Presiden KPK Akan Saya Bubarkan URL
0,"\xe2\x80\x9cBelum pernah ada yg tak menarik dlm hidup. Di dlm tampilan seorang yg paling culun skalipun, ada drama, komedi dan tragedi\xe2\x80\x9d'"
0,The Different Views of FPI and HTI on Indonesia  http://dlvr.it/P6mBwfÃƒÂ‚Ã‚Â  #BreakingNews pic.twitter.com/YWrNKrkvEe
1,"And he said ""Indons are not welcome here"" OMG i should recorded it but im so angry so i walked outside so fast ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â¡ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â¡#shameonyoumalaysia"
1,USER USER USER Pasti bani kampret yang menyamar \xf0\x9f\x98\x92\n\nLemparin minyak babi...'
0,USER USER USER naik delman atau onta'
1,Hey Malaysia? Is this what you called a Sportmanship? You are not deserve that gold #ShameOnYouMalaysia #MalaysiaCurang #SeaGames2017 pic.twitter.com/Q83z2L5969
1,USER Banci kaleng'
0,Aku syukaaa kamu. Kamu syukaa dia. Dia syukaa yang lain. Yaa gitu aja terus sampai onta bertelur \xf0\x9f\x98\x8c.'
0,"USER Itu namanya cari gampangnya aja! Aman yg mendalangi n mengendalikan semuanya, hukum mati! Pdhl logikanya dimana;seorang yg dianggap teroris kls \xe2\x80\x9ckakap\xe2\x80\x9d n diawasi superketat kok bs mengendalikan bom dimana2 tnpa terdeteksi"
1,"#AkhirnyaMilihJokowi gogo jokowiiii.... Prabowo is a scary reality! Hardline islamist, violator of Ham, patron of corruptors."
0,"USER Mungkin analoginya kyk pancasila min, apa ada pancasila protestan? Pancasila katolik? Pancasila budha? Pancasila islam? Pancasila Hindu? Pancasila Yg niat awalnya mempersatukan tanpa memandang stereotip agama, malah dikotak-kotak lg deng"
1,"kami org awam aja tau kasus Itu rekayasa, tempo antek nya asing,saatnya pimpinan pks skrg sadar, u,dukung pansus bongkar tipu-tipu nya kpk"
1,Ajak desak pemerintah keluarkan aturan Islam Dilarang di Indonesia USER dapat salam pak dari USER
0,"USER Artificial love hahahahhaa hehehehe ga munafik gw mah, sama yg basah basah awww'"
0,no offense but ipad baru soale ipadku bejat is actually sucks  https://twitter.com/chanthedom/status/1168428606147530753ÃƒÂ‚Ã‚Â ÃƒÂ¢Ã‚Â€Ã‚Â¦
0,"(cont.) kekerasan yang berujung pembunuhan bukan hal yang asing untuk S\xc3\xa8rene. Tapi kali ini ada sesuatu yang menarik karena pelaku kekerasanlah yang menjadi korban disini. S\xc3\xa8rene sesekali melirik ke arah Lucas, menukar pikiran dari tatap. L"
0,"Wow i've just read something... 

Gedeg fix. Kampungan bgt 

Like freaking control your hormones."
0,URL &lt;-download ngentot di toilet sekolah #bispak #porn #bokep'
1,Indosiar (Emtek Group) selalu gembel kalo nyiarin bola.'
0,"USER Hmm iya, kalo maskeran ditutupin taplak juga jadi ngembang'"
0,sosmed &gt;&gt; mengenalkan yg asing dan mengasingkan yg kenal'
1,"RT  USER: Happy 10th anniversary Metro TV. Never let those bearded habib FPI, HTI to occupy your TV."
0,Also #Malasia should b shameful coz they r using for their own political interest. #shameonyoumalaysia
0,USER Layanan garansi atau kebijakan pengembalian barang atau menukarkan barang kepada komsumen apabila barang yg dibeli Rusak atau cacat produksi secara gratis kepada gerai Hauz berlaku 7 Hari dari pembelian dng disertai struk belanja \n#Hauz
1,"Insyaallah tgk, sudah kita lihat pengalaman saat ini, kepentingan umat disepelekan. #2019GantiPresiden"
0,USER Ai uu md3 nanahaon tateh nya?'
1,Artis kalo adalnya dr Kampung mau di gmnin jg ttp Aja Udik/Kampungan!! Sgala HP anak gue lah di Cemplungin!! Gue beli pake Kringat Halal!! bkn Hasil Ngangkangin laki Org!!'
1,BRENGSEK GW BR LIAT ANJEEEENG FIX BGT GUE PINGSAN DULU BYE URL
1,"USER Rezim nggilani, aneh, konyol. Dr kemarin acara rembuk aktivis 98 sampe yg ini, semua tontonan lawak. Yang semakin bikin ketawa, kedua acara dihadiri presiden.'"
1,Nama: Buni Yani Status: Terdakwa Kasus: Pelanggaran UU ITE (diduga) Mendukung Anies-Sandi
0,USER Yang bener lo lee? Teorinya USER kalo netflix season 2 kacrut makin terbukti nih\xf0\x9f\x98\x82'
0,You just set a new definition of international sports event and a very interesting way of country PR #CheatingMalaysia #shameonyoumalaysia
1,"Blokir Jokowi Mantap, ternyata di dunia maya sdh menggambarkan, tinggal realisasi di dunia nyata LENGSERKAN JOKOWI"
0,"Just crossed on my mind ""President Jokowi meets 61 figures from Papua and West Papua"" That was bullshit huh!

Make sure this time for real President Jokowi. No more Telenovela."
0,"USER duluuu bgt ada, tp krn memutuskan terjun sbg kontra rezim, foto-foto lama udh diapusin jd hanya tinggal memori gumpalan pixel :)) abang telat sih, knp gak follow dari dulu :)) #heh'"
0,USER USER sejak lo dm pake capslock terus bilang gua cocot wkwk'
1,USER USER Lamun lain jokowi presiden moal angeus 2thn eta bandara faham teu ente tolol dipiara
1,Ahok foto dgn bos Alexis lgsg dituduh backingin giliran Asma Dewi foto dgn Prabowo
1,hih si merula tae bgt point gue dikurangi 20'
0,"refrensi kpk,cukup dprtmbngk pilkada hrs drobah systemnya,resiko ttap ada tp cri resiko yg sminimal mngkin agar masy benar2dpt maju,sejhtera## Permintaan Tidak Diakomodir, Anggota Tim 11 Bupati Rita Minta Uang Kepada Kontraktor"
0,Yeah after all this time i'm still into youÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚ÂŠ.... berengsekÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚ ÃƒÂ¢Ã‚Â™Ã‚Â« Still Into You by Paramore ÃƒÂ¢Ã‚Â€Ã‚Â”  https://path.com/p/hb2CFÃƒÂ‚Ã‚Â 
0,"USER Wooy diem bae, ngewe lah ngewe'"
1,Bukan relawan tp team pemenang anies sandi si asma dewi penyebar kebencian
0,"weekend gw wasted bgt bangsat. 2 days of doing nothing fun. fuck mati lampu. fuck gaada sinyal.,,,,"
0,"USER \xe2\x99\xa1.\xe3\x80\x80Hinata sontak terkejut dan mengerjap beberapa saat. Untungnya, ia pernah belajar bahasa asing jadi ia bisa mengerti arti ucapan sosok yang baru ditemuinya ini.\n\n\xe3\x80\x80\xe3\x80\x80""Ah, selamat malam. Namaku Hyu"
0,"Nanti lagi kalau dikasih PR segara kerjakan jangan sampai molor 2 tahun,tuh korbannya banyak dan tukang ceramah yg radikal juga makin bergentayangan.Anggota DPR harus baca buku ""The Power Of Now""....bukan nongton Power OF Love yg nggak laku itu.'"
0,one the most purposeful feelings ever man.. watch as they continue to grow and you see them out and about in real life! https://twitter.com/CashSinatra/status/1222635365024116736ÃƒÂ‚Ã‚Â ÃƒÂ¢Ã‚Â€Ã‚Â¦
1,"USER Guwe anjing penasaran iya iya lah bisa ngomong, maju lu sini garuda kuping budek'"
1,Gua daiping mampus lu junedi'
0,"Fuck your life. Bangsat indon, bajet bagus.,,,,"
0,"playlist hari ini : dygta - kesepian,wali - jodi,alda - aku tak biasa,titi kamal - jablay :('"
0,RT USER: USER USER USER USER USER USER USER USER USER USER\xe2\x80\xa6'
0,The shoes are okay to PRAY with  because they free of NAJIS... but what's your NIA ÃƒÂ°Ã‚ÂŸÃ‚Â¤Ã‚Â”
0,Its really not fair to jugde presiden SBY as a bad leader. Decreasing populairity is a bullshit.
0,"masuknya Jokowi sebagai tokoh muslim yang berpengaruh di dunia berdasarkan Lembaga survei The Muslim 500, merupakan bukti perjuangan presiden kepada umat muslim di Indonesia; #TokohMuslimBerpengaruh #TheMuslim500 #jokowi #muslimindonesia #mediaindonesia"
0,"USER Block itu tindakan dewasa menjaga kewarasan, bukan kekanak-kanakan. Kamu mau sampah numpuk membusuk di halaman rumahmu? Tidak disapu-sapu?'"
0,USER USER Pake wifi aja masih gembel'
0,"Yaelah yang kaya begini mah gak tahan lama. Netijen alam sana tuh dulu giliran gue laporin ke jyp bilangnya ""maaf kak aku masih labil"" ""aku masih kecil kak jangan laporin aku"". Isinya anak smp penganut oppa is mine yang udah berani ngatain perek segala macem.'"
1,"USER USER USER USER Kecoa kalo ud bloon ya kaya gitu kebanyakan ngerem di septictank,asal bacot doank congornya si joko'"
0,USER USER Ingin mengaduk aduk jateng kyk DKI.. ga mkn bisa.. kita dah pandai dan belajar dr pilkada jakarta..
0,"USER USER USER Ayat mana yg menyebutkan kafir adalah binatang dan halal dibunuh dalam Al-Qur\'an? Jangan buat fitnah anda!\n\nSeingat saya malah ada dalam alkitab kristen yg bilang orang"" yg non-kristen harus dibunuh. Saya bisa buktik"
0,"Mentaliti jamban = pemikiran / adat budaya kita yang kurang elok. Itulah bila dah terbiasa buat,jadi nampak biasa &amp; tak kekok nak buat drp kita ubah yg biasa (buruk) kepada luar biasa (yg baik). Dah lama berakar umbi dari peralihan zaman &amp; generasi"
0,USER Duit &amp; kekuasaan yg bikin org jadi kampret.Haduhhh pdhl dunia cuma tempat singgah bro \xe2\x98\x9d\xef\xb8\x8f'
1,Korban dari rezim komunis bknlah angka kecil. Jumlahnya tak tanggung-tanggung; 100 juta darah manusia tercecer dari paham yg menghalalkan sgl cara.
0,Memek lonte pengen disodok kontol gede'
0,"hari ini udah aja 3x di catcall. bangsat. the fuck is wrong with people these days,,,,"
0,"Budaya kafir bersungguh, klau hal2 islam tidak diendahkan..."
1,USER USER USER LEBIH KESEL GUE SAMA KOMANDAN CAI DAN ANTEK - ANTEKNYA SOK BANGET Luh pada'
0,"Hmm, Ganti presiden apa lanjutkan~"
1,USER yakin #2019GantiPresiden ; insyaallah ; #TGBZainulMajdi2019 #TGBPemimpinUmat ; #TGBforIndonesia2019 #KamiMauTGB
1,"USER ""Dia mah mukanya udah rusak, gak bisa dibenerin lagi.""\n""Yakin mau ngajak dia? Liat aja bajunya kayak gitu.""\n""Jangan sekelompok sama dia deh, keliatan bukan orang mampu.""\n\nAlah kampang.'"
1,"USER USER USER USER USER USER Loe Bong ga denger jeritan Petani??ga denger jeritan Petani Garam?? Apa jgn loe BOLOT akut??...pemerataan apa yg loe maksud Bong?? Gw mohon dgn sangat,,segeralah Bersihin Kerak Otak Lumpur Loe yg sdh mengera"
1,RT USER kelihatan bodohnya wkwkwkwkkkk yg nulis ada prabowo digambar. goreng isu G30SPKI
0,USER Buat sewa jablay kayaknya jg bisa tuh'
0,ÃƒÂ¢??Fabi ayyi alaÃƒÂ¢??i Rabbikuma tukazziban ÃƒÂ¢?? ; Alhamdulilah Nikmat Tuhan Manalagi yg akan kalian Dustakan ÃƒÂ°???ÃƒÂ°??? #HaturNuhunJokowi #2019TetapJokowi
0,USER Professor gini kamu bilang bloon? :)'
0,"USER Mungkin juga bisa. Cuma waktu jamannya suju gue ga begitu ngeh. Tapi kan tau sendiri akhir2 ini org indonesia gimana, asal korea dikit dibilang kafir (ykwim), plastik, apalagi abis insiden poll kemaren. But kalo emg berjalan baik, alhamd"
1,"USER Begokkkkkk. Dasar otak onta, pikiran mesummm.. rakyat yg sdh kecekik ekonomi makin dicekik dg pajak semakin tinggi. Tp pemda DKI dan DPRD foya2 dgn duit pajak'"
0,i try my best anjing sumpa cape gue
1,USER USER USER Gunanya cebong cuma bisa mangap\xc2\xb2 di kolam butek....\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
1,"lucinta luna is a horrible fucking person but being transphobic to her ain't gonna make shit better lol

y'all be fighting against discriminations by discriminating others YIKES"
1,"Ciri Khas Cebong yg melekat..Kalah Data Fakta,langsung Otak porno nga keluar...???; #2019gantipresiden; #2019presidenbaru; #AsalbukanJokowi"
1,"get the fuck out of her. bangsat lo. maap y emosi, she deserves someone better,,,,"
1,Maju lu sini anjing URL
0,"USER USER USER si mahfud sekarang beda, sptnya uda pasang badan utk rezim ini, kalau dulu terkenal sangat kritis.'"
1,"RT USER Belajar la dari negara tetangga vietnam terbukti korupsi hukuman mati pasti mikir tu tikus2 rakus nya, Indonesia sby aja ga berani ditumpas"
0,USER USER USER MEN MENSIP KALIAN UHUWWW GA KERASA MW BROJOL IYA SEMOGA LANGGENG!! JGN TENGKAR2 KAYA BOM BOM CAR!! SEMOGA MENJADI PANUTAN Q YG BAIQ. DAH GUBYA MWAAAA \xe2\x9d\xa4'
1,"USER ngapain di ingatkan orang tersebut.. wong yg di ingatkan budek, tuli, pekak dan tolol'"
0,Bila hilang budaya malumu lakukanlah apa saja yang kamu kehendaki. (HR. Bukhari)
0,Can't wait to eat cabecabean foodsÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â€
0,USER Pengen eek di kamar mandi tapi ada kecoa ih aq takut \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'
0,"Yellow polish rim natural rim agate 
Keychain gold 

#2019ÃƒÂ§Ã‚Â§Ã‚Â‹ÃƒÂ¥Ã‚Â©Ã‚Âš #2019gantipresiden #ÃƒÂ¨Ã‚ÂŠÃ‚Â±ÃƒÂ¥Ã‚Â«Ã‚ÂÃƒÂ£Ã‚ÂƒÃ‚Â€ÃƒÂ£Ã‚Â‚Ã‚Â¤ÃƒÂ£Ã‚Â‚Ã‚Â¨ÃƒÂ£Ã‚ÂƒÃ‚ÂƒÃƒÂ£Ã‚ÂƒÃ‚Âˆ #ÃƒÂ¨Ã‚ÂŠÃ‚Â±ÃƒÂ¥Ã‚Â«Ã‚ÂÃƒÂ£Ã‚ÂƒÃ‚Â˜ÃƒÂ£Ã‚Â‚Ã‚Â¢ #thankyoucards #calligraphymasters #calligraphy #calligrapher #callofduty #calligraphyvideo #placecardÃƒÂ¢Ã‚Â€Ã‚Â¦  https://www.instagram.com/p/BzLV9b_HKZz/?igshid=1b043zl5k5tnyÃƒÂ‚Ã‚Â ÃƒÂ¢Ã‚Â€Ã‚Â¦"
1,"USER USER Lah xl culun buh u,u'"
1,Indonesia Skrang lg menterjemahkan KEINGINAN CINA???
1,"Crown Prince Of General Abu"" Is Cheated By King Chebong ÃƒÂ¢Ã‚ÂšÃ‚Â¡ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚ÂœÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚
#2019gantipresiden
#2019PrabowoSandi
#2019prabowopresiden
#GerakanNasionalKedaulatanRakyat
#SaveOurDemocracy https://twitter.com/buyutsayama/status/1130649721729503236ÃƒÂ‚Ã‚Â ÃƒÂ¢Ã‚Â€Ã‚Â¦"
0,USER USER USER ga sipit sich g kaya lilyana yg wah ampe gempar seantero.'
0,USER Indahnya cocot...'
0,"USER Saya tak ada kepentingan dgn Zakir Naik, Anda boleh menggunakan tulisan saya untuk bertanya ke Z.Naik"
1,USER Shia kafir. \xf0\x9f\x98\x82'
0,USER 8300 pekerja #korbanphkfreeport sudah setahun blm menemukan hak2nya dan terus berjuang pak. :)
1,"USER IsNus baru netes dari telor kodok sejak si said Agil jd kolektor cebong, bang..\nDan dia cm idup dr sari2 comberan yg hasil buangan, makanya dia sll koar2 ttg IsNus.. \xf0\x9f\x98\x82\xf0\x9f\x98\x82'"
1,"cc: kaum bumi datar, sumbu pendek, cebong cebong kampret, dan teman-temannya!! \xf0\x9f\x98\x9a URL"
0,"Hadir Pula Plt. Gubernur Jawa Tengah, Drs. H. Heru Sudjatmoko, M. Si; Plt. Gubernur Jawa Tengah; Musyawarah Kerja Wilayah (Musykerwil) PWNU Jawa Tengah 2018. USER USER ; #nujateng; #musykerwilnujateng2018; #musykerwilpwnujateng2018;"
0,Selamat Hari Kartini 2018. Perempuan hebat untuk Indonesia Maju -Jkw
1,USER Bangsad kuadrat emang ya lo'
0,"Something amazing happened to me. Last night - I kid you not - I dreamt of TG Dato Seri Abdul HADI AWANG! PAS supporters might be thinking: what did this kafir Cina pakai shorts tak tutup aurat do to deserve such blessing? Ans: saya tinggal kat Shah Alam, tepi masjid lagi broÃƒÂ¢Ã‚ÂœÃ‚ÂŒÃƒÂ°Ã‚ÂŸÃ‚ÂÃ‚Â»"
0,Cita Rasa Jakarta
